Fecha,Pais,Presidente,Orden,Discurso,Oracion,TextoProcesado,PalabrasEliminadas,Clasificacion,Valoracion,Clasificacion2,Valoracion2,PalabrasFrecuentes,PalabrasFrecuentes2
2017,Bolivia,Evo Morales,221,Bolivia_2017_Evo_Morales.pdf,"Repito nuevamente, vamos a combatir cualquier crisis venga de donde venga, porque esta crisis financiera internacional es parte de la crisis capitalista, que nos afecta bastante, pero estamos enfrentando con mayor inversión acompañados por alcaldes y todas  nuestras instituciones.",repito nuevamente vamos combatir cualquier crisis venga venga crisis financiera internacional parte crisis capitalista afecta bastante enfrentando mayor inversión acompañados alcaldes todas instituciones,"{a, de, donde, porque, esta, es, de, la, que, nos, pero, estamos, con, por, y, nuestras}",Negativo,-0.9231,Negativo,-0.9231,"[',', 'crisis', 'venir']","['crisis', 'venir', 'repetir']"
2017,Bolivia,Evo Morales,222,Bolivia_2017_Evo_Morales.pdf,Este año podemos estar mejor.,año podemos mejor,"{este, estar}",Neutral,0.0,Neutral,0.0,"['este', 'año', 'poder']","['año', 'poder', 'mejor']"
2017,Bolivia,Evo Morales,223,Bolivia_2017_Evo_Morales.pdf,Hemos decidido en Gabinete Ministerial ampliado que hay que empezar a desburocratizar.,decidido gabinete ministerial ampliado empezar desburocratizar,"{hemos, en, que, hay, que, a}",Neutral,0.0,Neutral,0.0,"['haber', 'que', 'decidir']","['decidido', 'gabinete', 'ministerial']"
2017,Bolivia,Evo Morales,224,Bolivia_2017_Evo_Morales.pdf,"Mi pedido al pueblo boliviano, un control permanente a funcionarios que no puedan resolver en horas, en días, que no están salvando su responsabilidad, denunciar, si fuera públicamente para desburocratizar el Estado.",pedido pueblo boliviano control permanente funcionarios puedan resolver horas días salvando responsabilidad denunciar si públicamente desburocratizar,"{mi, al, un, a, que, no, en, en, que, no, están, su, fuera, para, el, estado}",Negativo,-0.4019,Positivo,0.1779,"[',', 'que', 'no']","['pedido', 'pueblo', 'boliviano']"
2017,Bolivia,Evo Morales,225,Bolivia_2017_Evo_Morales.pdf,"(APLAUSOS)  Hermanos y hermanas yo digo que no son tiempos de lamento, porque tenemos un plan, un programa hacia el Bicentenario de Bolivia, hoy estamos f estejando 192 años de la fundación de la república, tenemos ocho años para llegar al Bicentenario, y a 200 años de su fundación.",aplausos hermanos hermanas digo tiempos lamento plan programa hacia bicentenario bolivia hoy f estejando 192 años fundación república ocho años llegar bicentenario 200 años fundación,"{y, yo, que, no, son, de, porque, tenemos, un, un, el, de, estamos, de, la, de, la, tenemos, para, al, y, a, de, su}",Negativo,-0.296,Neutral,0.0,"['de', ',', 'el']","['año', 'bicentenario', 'fundación']"
2017,Bolivia,Evo Morales,226,Bolivia_2017_Evo_Morales.pdf,Bolivia va a estar totalmente integrada y hemos avanzado bastante en la construcción de caminos.,bolivia va totalmente integrada avanzado bastante construcción caminos,"{a, estar, y, hemos, en, la, de}",Neutral,0.0,Neutral,0.0,"['Bolivia', 'ir', 'a']","['bolivia', 'ir', 'totalmente']"
2017,Bolivia,Evo Morales,227,Bolivia_2017_Evo_Morales.pdf,(APLAUSOS)  Quiero aprovechar e sta oportunidad para informar al departamento de Pando.,aplausos quiero aprovechar sta oportunidad informar departamento pando,"{e, para, al, de}",Neutral,0.0,Neutral,0.0,"['(', 'APLAUSOS', ')']","['aplauso', 'querer', 'aprovechar']"
2017,Bolivia,Evo Morales,228,Bolivia_2017_Evo_Morales.pdf,"Está en plena construcción la integración caminera desde Rurrenabaque rumbo a Riberalta, del Choro se va a desviar hacia Peña Amarilla.",plena construcción integración caminera rurrenabaque rumbo riberalta choro va desviar hacia peña amarilla,"{está, en, la, desde, a, del, se, a}",Neutral,0.0,Neutral,0.0,"['a', 'estar', 'en']","['pleno', 'construcción', 'integración']"
2017,Bolivia,Evo Morales,229,Bolivia_2017_Evo_Morales.pdf,"De aquí, de Porvenir hacia El Sena está en plena construcción, s ólo nos falta garantizar la inversión del Sena hacia Peña Amarilla; en los ríos más grandes de Bolivia, Beni I, Beni II, Madre de Dios están en construcción los puentes, después de tantos años de la fundación de la República.",aquí porvenir hacia sena plena construcción s ólo falta garantizar inversión sena hacia peña amarilla ríos grandes bolivia beni i beni ii madre dios construcción puentes después tantos años fundación república,"{de, de, el, está, en, nos, la, del, en, los, más, de, de, están, en, los, de, de, la, de, la}",Neutral,0.0,Neutral,0.0,"['de', ',', 'el']","['hacia', 'construcción', 'beni']"
2017,Bolivia,Evo Morales,230,Bolivia_2017_Evo_Morales.pdf,"No sólo tenemos eso en el tema  de integración, de Escoma a orillas del Lago Titicaca el camino es pavimentado hacia Charazani, y de Charazani hacia Apolo y de Apolo a Tumupasa, lamento mucho que la empresa espa - ñola no haya cumplido, pero igual se ha garantizado la inversión.",sólo tema integración escoma orillas lago titicaca camino pavimentado hacia charazani charazani hacia apolo apolo tumupasa lamento empresa espa ñola cumplido igual garantizado inversión,"{no, tenemos, eso, en, el, de, de, a, del, el, es, y, de, y, de, a, mucho, que, la, no, haya, pero, se, ha, la}",Negativo,-0.25,Neutral,0.0,"['el', 'de', ',']","['hacia', 'charazani', 'apolo']"
2017,Bolivia,Evo Morales,231,Bolivia_2017_Evo_Morales.pdf,"Está en construcción el camino pavimentado de San Buenaventura a Ixiamas, de Ixiamas a Chivé, de Chivé a Porvenir y de ahí rumbo a Extrema que es la frontera con Perú.",construcción camino pavimentado san buenaventura ixiamas ixiamas chivé chivé porvenir ahí rumbo extrema frontera perú,"{está, en, el, de, a, de, a, de, a, y, de, a, que, es, la, con}",Neutral,0.0,Neutral,0.0,"['de', 'a', 'el']","['ixiama', 'chivé', 'construcción']"
2017,Bolivia,Evo Morales,232,Bolivia_2017_Evo_Morales.pdf,(APLAUSOS)  Hay cerca de 2 mil millones de dólares garantizados para esa inversión que se realiza rá el próximo año.,aplausos cerca 2 mil millones dólares garantizados inversión realiza rá próximo año,"{hay, de, de, para, esa, que, se, el}",Neutral,0.0,Neutral,0.0,"['de', '(', 'APLAUSOS']","['aplauso', 'cerca', '2']"
2017,Bolivia,Evo Morales,233,Bolivia_2017_Evo_Morales.pdf,"También en Santa Cruz, está garantizado el camino pavimentado de Santa Rosa de la Roca hacia Piso Firme, cerca al departamento de Pando; hasta el centro de confinamiento Ramón Darío.",santa cruz garantizado camino pavimentado santa rosa roca hacia piso firme cerca departamento pando centro confinamiento ramón darío,"{también, en, está, el, de, de, la, al, de, hasta, el, de}",Neutral,0.0,Neutral,0.0,"['de', 'el', 'Santa']","['santar', 'cruz', 'garantizado']"
2017,Bolivia,Evo Morales,234,Bolivia_2017_Evo_Morales.pdf,"(APLAUSOS)  En el departamento de Beni, está garantizad a la inversión en el tramo Trinidad - Guayaramerín pasando por cuatro o cinco municipios, sólo falta construir puentes en los ríos más grandes, Mamoré I, Mamoré II que están en Puerto Siles.",aplausos departamento beni garantizad inversión tramo trinidad guayaramerín pasando cuatro cinco municipios sólo falta construir puentes ríos grandes mamoré i mamoré ii puerto siles,"{en, el, de, está, a, la, en, el, por, o, en, los, más, que, están, en}",Neutral,0.0,Neutral,0.0,"['en', 'el', ',']","['aplauso', 'departamento', 'beni']"
2017,Bolivia,Evo Morales,235,Bolivia_2017_Evo_Morales.pdf,“El crecimiento del Producto Interno Bruto real de Suramérica.,crecimiento producto interno bruto real suramérica,"{el, del, de}",Neutral,0.0,Neutral,0.0,"['“', 'el', 'crecimiento']","['crecimiento', 'producto', 'interno']"
2017,Bolivia,Evo Morales,236,Bolivia_2017_Evo_Morales.pdf,"En Cochabamba, se ejecutará la parte central que es la doble vía de Bombeo que está, después de Confital, pasando por Valle Alto, Colomi a Locotal.",cochabamba ejecutará parte central doble vía bombeo después confital pasando valle alto colomi locotal,"{en, se, la, que, es, la, de, que, está, de, por, a}",Neutral,0.0,Neutral,0.0,"[',', 'el', 'que']","['cochabamba', 'ejecutar', 'parte']"
2017,Bolivia,Evo Morales,237,Bolivia_2017_Evo_Morales.pdf,"Este año ya se empieza la doble vía en el Sillar que es el lugar más riesgoso, 29 kilómetros costarán 500 mill ones de dólares.",año empieza doble vía sillar lugar riesgoso 29 kilómetros costarán 500 mill ones dólares,"{este, ya, se, la, en, el, que, es, el, más, de}",Neutral,0.0,Neutral,0.0,"['el', 'este', 'año']","['año', 'empezar', 'doble']"
2017,Bolivia,Evo Morales,238,Bolivia_2017_Evo_Morales.pdf,"Es decir, hermanos y hermanas estamos integrando toda Bolivia, algunos en proceso de ejecución, algunos con financiamiento garantizado, la integración de caminos.",decir hermanos hermanas integrando toda bolivia proceso ejecución financiamiento garantizado integración caminos,"{es, y, estamos, algunos, en, de, algunos, con, la, de}",Neutral,0.0,Neutral,0.0,"[',', 'alguno', 'de']","['decir', 'hermano', 'hermana']"
2017,Bolivia,Evo Morales,239,Bolivia_2017_Evo_Morales.pdf,"Lamento mucho que algunos hermanos dicen, tiempos tan negativos, crisis fina nciera, como si no hubiera mucha esperanza, cuando los datos indican que seguimos creciendo, pero sobretodo el gran deseo que tenemos como bolivianos y bolivianas, es cómo pueden otros rubros pueden generar rentabilidad, como la renta petrolera.",lamento hermanos dicen tiempos tan negativos crisis fina nciera si mucha esperanza datos indican seguimos creciendo sobretodo gran deseo bolivianos bolivianas cómo pueden rubros pueden generar rentabilidad renta petrolera,"{mucho, que, algunos, como, no, hubiera, cuando, los, que, pero, el, que, tenemos, como, y, es, otros, como, la}",Negativo,-0.743,Negativo,-0.6249,"[',', 'que', 'como']","['boliviano', 'poder', 'lamento']"
2017,Bolivia,Evo Morales,240,Bolivia_2017_Evo_Morales.pdf,"Con el her mano Vicepresidente decíamos que la economía nacional al 2025 debe tener cuatro rubros como una mesa de cuatro patas: agropecuaria, minería, energía e hidrocarburos, bajo una política de industrialización.",her mano vicepresidente decíamos economía nacional 2025 debe tener cuatro rubros mesa cuatro patas agropecuaria minería energía hidrocarburos bajo política industrialización,"{con, el, que, la, al, como, una, de, e, una, de}",Neutral,0.0,Neutral,0.0,"[',', 'el', 'cuatro']","['cuatro', 'her', 'mano']"
2017,Bolivia,Evo Morales,241,Bolivia_2017_Evo_Morales.pdf,"(APLAUSOS)  Ni se imaginan hermanos y hermanas, Bol ivia cuando tenga esos cuatro rubros bien consolidados.",aplausos imaginan hermanos hermanas bol ivia cuatro rubros bien consolidados,"{ni, se, y, cuando, tenga, esos}",Neutral,0.0,Neutral,0.0,"['(', 'APLAUSOS', ')']","['aplauso', 'imaginar', 'hermano']"
2017,Bolivia,Evo Morales,242,Bolivia_2017_Evo_Morales.pdf,"Bolivia tiene mucha esperanza, porque en 11 años se ha demostrado que Bolivia no es un país de lamento.",bolivia mucha esperanza 11 años demostrado bolivia país lamento,"{tiene, porque, en, se, ha, que, no, es, un, de}",Positivo,0.0516,Neutral,0.0,"['Bolivia', 'tener', 'mucho']","['bolivia', 'mucho', 'esperanza']"
2017,Bolivia,Evo Morales,243,Bolivia_2017_Evo_Morales.pdf,"Antes nos decían que Bolivia se nos muere, ahora dicen que Bolivia se nos cae por el precio internacional, qué tan importante había sido la fuerza y la unidad del pueblo.",decían bolivia muere ahora dicen bolivia cae precio internacional tan importante sido fuerza unidad pueblo,"{antes, nos, que, se, nos, que, se, nos, por, el, qué, había, la, y, la, del}",Neutral,0.0,Neutral,0.0,"['yo', 'el', 'decir']","['decir', 'bolivia', 'morir']"
2017,Bolivia,Evo Morales,244,Bolivia_2017_Evo_Morales.pdf,"Los resultados que tenemos es gracias a la unidad del pueblo boliviano; habrá algunas diferencias con algunos políticos, empresarios, es un derecho tener una diferencia, ideológica,  partidaria, social, aunque somos un Estado Plurinacional, pero por encima de esas diferencias saben ustedes, sabe el mundo que vamos muy bien, entonces por qué no mayor unidad y responsabilidad.",resultados gracias unidad pueblo boliviano diferencias políticos empresarios derecho tener diferencia ideológica partidaria social aunque plurinacional encima diferencias saben ustedes sabe mundo vamos bien entonces mayor unidad responsabilidad,"{los, que, tenemos, es, a, la, del, habrá, algunas, con, algunos, es, un, una, somos, un, estado, pero, por, de, esas, el, que, muy, por, qué, no, y}",Negativo,-0.296,Neutral,0.0,"[',', 'el', 'ser']","['diferencia', 'unidad', 'saber']"
2017,Bolivia,Evo Morales,245,Bolivia_2017_Evo_Morales.pdf,"(APLAUSOS)  La unidad es tan importante, pero no sólo ahora t enemos una Bolivia unida, pasamos momentos muy difíciles hermanos de Pando, ustedes saben muy bien, que yo no podía aterrizar acá, no de candidato, sino de Presidente, no de dirigente, sino de Presidente, grupos que se organizaron, trataron de dividir, ¿qu é media luna?, ahora quiero reiterarle al pueblo, al mundo entero, ahora no hay media luna, hay luna llena, estamos unidos los bolivianos y bolivianas.",aplausos unidad tan importante sólo ahora t enemos bolivia unida pasamos momentos difíciles hermanos pando ustedes saben bien podía aterrizar acá candidato sino presidente dirigente sino presidente grupos organizaron trataron dividir é media luna ahora quiero reiterarle pueblo mundo entero ahora media luna luna llena unidos bolivianos bolivianas,"{la, es, pero, no, una, muy, de, muy, que, yo, no, no, de, de, no, de, de, que, se, de, al, al, no, hay, hay, estamos, los, y}",Negativo,-0.8402,Neutral,0.0,"[',', 'de', 'no']","['ahora', 'luna', 'unido']"
2017,Bolivia,Evo Morales,246,Bolivia_2017_Evo_Morales.pdf,"(APLAUSOS)  También quiero decirles hermanos y hermanos, perdone que sea muy sincero y directo, en algunos países el Vicepresidente está dando golpe de Estado a su Presidente usando el Órgano Judicial o Congresal.",aplausos quiero decirles hermanos hermanos perdone sincero directo países vicepresidente dando golpe presidente usando órgano judicial congresal,"{también, y, que, sea, muy, y, en, algunos, el, está, de, estado, a, su, el, o}",Neutral,0.0,Neutral,0.0,"['hermano', 'y', ',']","['hermano', 'aplauso', 'querer']"
2017,Bolivia,Evo Morales,247,Bolivia_2017_Evo_Morales.pdf,"El mejor patrimonio que tiene nuestro proceso de liberación, nuestra revolución democrática cultural es el trabajo conjunto entre Evo y Álvar o que va unido por toda nuestra querida Bolivia.",mejor patrimonio proceso liberación revolución democrática cultural trabajo conjunto evo álvar va unido toda querida bolivia,"{el, que, tiene, nuestro, de, nuestra, es, el, entre, y, o, que, por, nuestra}",Neutral,0.0,Neutral,0.0,"['nuestro', 'el', 'que']","['mejor', 'patrimonio', 'proceso']"
2017,Bolivia,Evo Morales,248,Bolivia_2017_Evo_Morales.pdf,"(APLAUSOS)  Cuando no hay ambiciones personales de carácter político y económico, no hay ninguna diferencia; habrá algunas diferencias en temas de programas, debatibles pero siempre se impone la razón.",aplausos ambiciones personales carácter político económico ninguna diferencia diferencias temas programas debatibles siempre impone razón,"{cuando, no, hay, de, y, no, hay, habrá, algunas, en, de, pero, se, la}",Negativo,-0.5267,Neutral,0.0,"['haber', 'no', 'de']","['diferencia', 'aplauso', 'ambición']"
2017,Bolivia,Evo Morales,249,Bolivia_2017_Evo_Morales.pdf,"Herman os y hermanas con las disculpas a los militantes, para mí el hermano Álvaro como Vicepresidente es insustituible, con él hemos trabajado de manera coordinada y esos son los resultados al margen de la unidad del pueblo boliviano.",herman hermanas disculpas militantes hermano álvaro vicepresidente insustituible trabajado manera coordinada resultados margen unidad pueblo boliviano,"{os, y, con, las, a, los, para, mí, el, como, es, con, él, hemos, de, y, esos, son, los, al, de, la, del}",Neutral,0.0,Neutral,0.0,"['el', 'y', 'con']","['hermar', 'hermana', 'disculpa']"
2017,Bolivia,Evo Morales,250,Bolivia_2017_Evo_Morales.pdf,"(APLAUSOS)  Desde acá rendim os nuestro homenaje, en el Día de la Patria a la rebelión, a la emancipación indígena, a nuestros próceres de la liberación, que dieron su vida, su tiempo, todo por nuestro territorio y el pueblo boliviano.",aplausos acá rendim homenaje día patria rebelión emancipación indígena próceres liberación dieron vida tiempo territorio pueblo boliviano,"{desde, os, nuestro, en, el, de, la, a, la, a, la, a, nuestros, de, la, que, su, su, todo, por, nuestro, y, el}",Neutral,0.0,Neutral,0.0,"[',', 'el', 'nuestro']","['aplauso', 'acá', 'rendim']"
2017,Bolivia,Evo Morales,251,Bolivia_2017_Evo_Morales.pdf,"Agradezco al gobierno departamental y al alcalde,  a todas las fuerzas sociales del departamento de Pando de facilitarnos y garantizarnos este homenaje, el Día de la Patria, desde Cobija a toda Bolivia, muchas gracias hermanos, autoridades del gobierno departamental de Pando.",agradezco gobierno departamental alcalde todas fuerzas sociales departamento pando facilitarnos garantizarnos homenaje día patria cobija toda bolivia muchas gracias hermanos autoridades gobierno departamental pando,"{al, y, al, a, las, del, de, de, y, este, el, de, la, desde, a, del, de}",Neutral,0.0,Neutral,0.0,"[',', 'de', 'el']","['gobierno', 'departamental', 'todo']"
